user_id,timestamp,anomaly_type,probable_reason,bytes_sent,source_ip,event_type
user_074,2025-01-19 15:53:37,data_exfiltration,резкий рост исходящего трафика,99037.23,10.10.77.79,file_access
user_021,2025-01-19 16:12:19,data_exfiltration,резкий рост исходящего трафика,51206.73,10.20.116.174,file_access
user_018,2025-01-19 17:16:39,data_exfiltration,резкий рост исходящего трафика,74563.71,10.20.61.37,file_access
user_074,2025-01-19 17:24:54,brute_force_login,много неуспешных входов,440.97,10.10.77.79,login
user_045,2025-01-19 18:01:19,brute_force_login,много неуспешных входов,589.29,10.20.59.147,login
user_013,2025-01-19 23:12:34,unusual_night_activity,активность в нетипичное ночное время,4399.23,10.10.23.55,email_access
user_046,2025-01-19 23:19:41,unusual_night_activity,активность в нетипичное ночное время,3288.96,10.20.30.119,web_request
user_015,2025-01-20 02:39:44,unusual_night_activity,активность в нетипичное ночное время,2810.79,10.20.169.112,file_access
user_093,2025-01-20 02:41:21,unusual_night_activity,активность в нетипичное ночное время,3080.02,10.20.80.131,file_access
user_074,2025-01-20 02:48:53,unusual_night_activity,активность в нетипичное ночное время,1575.07,10.10.77.79,file_access
user_035,2025-01-20 03:08:57,unusual_night_activity,активность в нетипичное ночное время,3346.84,10.10.226.220,web_request
user_095,2025-01-20 03:23:07,unusual_night_activity,активность в нетипичное ночное время,2949.3,10.20.190.28,email_access
user_037,2025-01-20 04:00:59,unusual_night_activity,активность в нетипичное ночное время,2183.16,10.10.11.128,web_request
user_068,2025-01-20 04:42:02,unusual_night_activity,активность в нетипичное ночное время,5189.1,10.10.171.210,web_request
user_038,2025-01-20 04:50:09,unusual_night_activity,активность в нетипичное ночное время,2754.91,10.10.128.48,email_access
user_065,2025-01-20 08:37:23,data_exfiltration,резкий рост исходящего трафика,93447.5,10.10.33.35,file_access
user_093,2025-01-20 09:17:45,brute_force_login,много неуспешных входов,797.36,10.10.62.249,login
user_039,2025-01-20 09:18:57,data_exfiltration,резкий рост исходящего трафика,49604.69,10.20.129.158,file_access
user_095,2025-01-20 09:20:31,data_exfiltration,резкий рост исходящего трафика,98862.94,10.10.17.17,file_access
user_044,2025-01-20 09:38:33,brute_force_login,много неуспешных входов,354.72,10.20.162.94,login
user_048,2025-01-20 10:28:42,data_exfiltration,резкий рост исходящего трафика,62856.32,10.10.26.251,file_access
user_024,2025-01-20 11:35:58,unusual_ip_change,необычная смена IP-адреса,630.68,185.220.100.44,login
user_035,2025-01-20 11:57:02,data_exfiltration,резкий рост исходящего трафика,283830.5,10.20.24.55,file_access
user_060,2025-01-20 12:07:30,unusual_ip_change,необычная смена IP-адреса,1222.83,185.220.100.164,login
user_003,2025-01-20 12:21:39,brute_force_login,много неуспешных входов,602.43,10.20.237.55,login
user_090,2025-01-20 12:32:33,data_exfiltration,резкий рост исходящего трафика,113871.65,10.10.146.139,file_access
user_055,2025-01-20 12:39:44,unusual_ip_change,необычная смена IP-адреса,847.55,185.220.100.184,login
user_068,2025-01-20 12:43:53,data_exfiltration,резкий рост исходящего трафика,113218.77,10.10.171.210,file_access
user_051,2025-01-20 12:54:45,data_exfiltration,резкий рост исходящего трафика,81411.48,10.10.205.145,file_access
user_079,2025-01-20 13:36:51,unusual_ip_change,необычная смена IP-адреса,902.82,185.220.100.203,login
user_039,2025-01-20 13:45:33,brute_force_login,много неуспешных входов,993.44,10.20.129.158,login
user_085,2025-01-20 14:09:14,unusual_ip_change,необычная смена IP-адреса,1825.24,185.220.100.70,login
user_090,2025-01-20 14:14:42,data_exfiltration,резкий рост исходящего трафика,80870.63,10.20.150.245,file_access
user_073,2025-01-20 14:54:25,data_exfiltration,резкий рост исходящего трафика,20441.3,10.10.184.246,file_access
user_048,2025-01-20 15:03:20,data_exfiltration,резкий рост исходящего трафика,67815.91,10.10.26.251,file_access
user_060,2025-01-20 15:10:10,unusual_ip_change,необычная смена IP-адреса,1370.08,185.220.100.164,login
user_082,2025-01-20 15:18:31,unusual_ip_change,необычная смена IP-адреса,999.05,185.220.100.241,login
user_046,2025-01-20 15:27:31,data_exfiltration,резкий рост исходящего трафика,25291.3,10.20.30.119,file_access
user_062,2025-01-20 15:30:25,data_exfiltration,резкий рост исходящего трафика,82251.36,10.20.162.220,file_access
user_056,2025-01-20 16:15:31,data_exfiltration,резкий рост исходящего трафика,130742.62,10.10.34.121,file_access
user_097,2025-01-20 16:44:21,brute_force_login,много неуспешных входов,388.93,10.20.197.163,login
user_038,2025-01-20 16:56:51,brute_force_login,много неуспешных входов,671.87,10.20.239.42,login
user_072,2025-01-20 17:32:30,data_exfiltration,резкий рост исходящего трафика,77069.43,10.10.217.181,file_access
user_097,2025-01-20 18:34:49,data_exfiltration,резкий рост исходящего трафика,89781.09,10.10.115.24,file_access
user_033,2025-01-20 18:37:11,unusual_ip_change,необычная смена IP-адреса,961.83,185.220.100.209,login
user_050,2025-01-21 00:47:44,unusual_night_activity,активность в нетипичное ночное время,2937.84,10.20.181.127,email_access
user_003,2025-01-21 01:31:00,unusual_night_activity,активность в нетипичное ночное время,4172.41,10.20.237.55,email_access
user_052,2025-01-21 01:58:53,unusual_night_activity,активность в нетипичное ночное время,2029.53,10.20.126.58,email_access
user_013,2025-01-21 02:56:58,unusual_night_activity,активность в нетипичное ночное время,3618.17,10.10.23.55,email_access
user_084,2025-01-21 08:10:36,unusual_ip_change,необычная смена IP-адреса,1002.96,185.220.100.118,login
user_083,2025-01-21 09:17:11,unusual_ip_change,необычная смена IP-адреса,2108.94,185.220.100.191,login
user_081,2025-01-21 10:48:53,brute_force_login,много неуспешных входов,1080.9,10.10.22.13,login
user_044,2025-01-21 10:59:55,brute_force_login,много неуспешных входов,760.22,10.20.162.94,login
user_078,2025-01-21 11:03:41,brute_force_login,много неуспешных входов,610.29,10.10.1.109,login
user_038,2025-01-21 11:07:14,brute_force_login,много неуспешных входов,438.86,10.10.128.48,login
user_021,2025-01-21 11:20:06,unusual_ip_change,необычная смена IP-адреса,1142.71,185.220.100.139,login
user_074,2025-01-21 12:09:09,brute_force_login,много неуспешных входов,480.73,10.10.77.79,login
user_012,2025-01-21 12:16:39,brute_force_login,много неуспешных входов,717.14,10.10.29.89,login
user_085,2025-01-21 12:42:27,unusual_ip_change,необычная смена IP-адреса,1314.62,185.220.100.70,login
user_071,2025-01-21 12:50:48,brute_force_login,много неуспешных входов,696.13,10.20.252.138,login
user_066,2025-01-21 13:05:59,unusual_ip_change,необычная смена IP-адреса,1111.23,185.220.100.126,login
user_065,2025-01-21 14:31:40,unusual_ip_change,необычная смена IP-адреса,1491.41,185.220.100.181,login
user_080,2025-01-21 15:00:50,brute_force_login,много неуспешных входов,476.93,10.10.214.127,login
user_070,2025-01-21 15:29:06,unusual_ip_change,необычная смена IP-адреса,1739.36,185.220.100.140,login
user_067,2025-01-21 15:35:10,brute_force_login,много неуспешных входов,773.76,10.10.184.157,login
user_004,2025-01-21 16:07:51,brute_force_login,много неуспешных входов,595.07,10.20.227.68,login
user_043,2025-01-21 16:10:54,data_exfiltration,резкий рост исходящего трафика,166334.02,10.10.191.174,file_access
user_023,2025-01-21 16:57:13,brute_force_login,много неуспешных входов,430.52,10.10.24.70,login
user_089,2025-01-21 17:26:52,brute_force_login,много неуспешных входов,482.06,10.10.235.154,login
user_016,2025-01-21 17:29:25,data_exfiltration,резкий рост исходящего трафика,43847.34,10.20.82.62,file_access
user_061,2025-01-21 18:08:56,unusual_ip_change,необычная смена IP-адреса,916.24,185.220.100.226,login
user_018,2025-01-21 18:10:05,data_exfiltration,резкий рост исходящего трафика,58777.69,10.10.114.56,file_access
user_071,2025-01-21 18:10:49,brute_force_login,много неуспешных входов,922.31,10.20.252.138,login
user_053,2025-01-21 18:30:46,data_exfiltration,резкий рост исходящего трафика,87017.06,10.20.12.164,file_access
