sequence_index,y_true,reconstruction_error,pred
5902,1,65474.805,0
5903,1,133626.16,0
5904,1,125106.87,0
5905,0,137427.1,0
5906,0,182436.1,1
5907,1,117027.64,0
5908,1,165357.52,0
5909,1,221302.0,1
5910,1,92206.38,0
5911,1,106768.73,0
5912,1,100554.4,0
5913,1,140284.62,0
5914,0,91516.63,0
5915,1,72958.82,0
5916,0,69905.4,0
5917,1,117774.93,0
5918,1,199806.56,1
5919,1,189677.66,1
5920,0,135780.78,0
5921,0,152054.95,0
5922,0,63154.27,0
5923,0,107351.88,0
5924,0,108077.45,0
5925,1,105814.81,0
5926,0,144129.06,0
5927,0,168155.44,0
5928,0,114859.61,0
5929,0,133496.05,0
5930,0,117747.71,0
5931,0,71080.16,0
5932,0,138051.72,0
5933,1,79931.8,0
5934,1,161054.34,0
5935,1,158130.89,0
5936,1,72328.55,0
5937,0,96570.48,0
5938,0,135810.11,0
5939,1,131840.55,0
5940,1,144024.7,0
5941,0,120129.67,0
5942,1,99271.95,0
5943,1,103680.07,0
5944,1,171652.48,0
5945,1,104466.57,0
5946,1,92030.95,0
5947,0,130403.75,0
5948,1,136957.8,0
5949,1,131776.66,0
5950,1,127306.5,0
5951,1,162113.73,0
5952,1,107787.99,0
5953,1,125488.09,0
5954,1,84552.21,0
5955,0,161739.52,0
5956,1,149551.6,0
5957,0,106199.45,0
5958,1,125255.71,0
5959,0,119376.51,0
5960,1,176185.22,0
5961,0,131176.9,0
5962,1,48113.51,0
5963,1,111210.72,0
5964,0,103833.6,0
5965,0,126407.41,0
5966,1,62224.89,0
5967,1,153316.27,0
5968,0,96456.72,0
5969,0,101653.06,0
5970,0,96436.91,0
5971,0,113415.83,0
5972,0,111530.65,0
5973,0,160375.4,0
5974,1,137368.53,0
5975,0,117823.61,0
5976,1,111859.79,0
5977,0,115305.43,0
5978,1,91944.44,0
5979,1,60078.08,0
5980,1,136717.05,0
5981,0,73582.21,0
5982,0,178595.86,1
5983,1,148087.55,0
5984,0,97712.4,0
5985,0,113959.09,0
5986,0,115023.97,0
5987,1,65133.71,0
5988,0,116250.4,0
5989,1,100963.79,0
5990,0,173396.08,0
5991,0,115798.92,0
5992,0,133567.02,0
5993,0,135184.4,0
5994,0,157676.2,0
5995,1,136707.48,0
5996,0,177521.36,0
5997,0,131613.52,0
5998,0,143797.38,0
5999,0,150082.52,0
6000,1,153707.98,0
6001,1,95837.37,0
6002,0,113546.13,0
6003,1,133361.7,0
6004,1,148922.86,0
6005,0,85004.19,0
6006,0,125619.97,0
6007,0,121979.25,0
6008,1,106433.26,0
6009,1,63404.64,0
6010,1,86226.41,0
6011,1,87789.97,0
6012,0,99643.07,0
6013,1,100878.73,0
6014,0,172191.05,0
6015,0,133919.36,0
6016,1,101193.62,0
6017,1,138829.97,0
6018,0,129829.34,0
6019,0,107203.17,0
6020,0,60557.477,0
6021,0,97423.67,0
6022,1,172405.66,0
6023,0,84771.14,0
6024,1,43667.3,0
6025,0,130572.01,0
6026,1,65480.52,0
6027,0,104627.83,0
6028,0,91159.9,0
6029,1,119801.69,0
6030,1,182247.48,1
6031,0,119582.8,0
6032,1,107236.33,0
6033,0,150969.23,0
6034,1,98411.77,0
6035,1,118803.74,0
6036,1,110944.68,0
6037,1,129178.49,0
6038,0,167491.64,0
6039,1,135945.98,0
6040,0,157667.75,0
6041,1,64497.613,0
6042,1,100663.26,0
6043,1,55737.125,0
6044,1,159528.95,0
6045,0,130363.67,0
6046,0,145985.6,0
6047,0,57473.44,0
6048,0,123762.81,0
6049,1,132748.95,0
6050,1,147795.06,0
6051,0,105295.54,0
6052,0,140939.03,0
6053,0,148010.02,0
6054,0,94981.24,0
6055,1,182204.56,1
6056,0,176746.62,0
6057,0,156317.05,0
6058,1,186190.2,1
6059,0,162754.56,0
6060,0,146991.81,0
6061,0,175273.23,0
6062,0,77878.12,0
6063,1,127397.65,0
6064,1,83563.2,0
6065,0,112780.11,0
6066,1,126963.33,0
6067,1,140920.14,0
6068,1,79890.055,0
6069,1,69009.86,0
6070,0,83202.53,0
6071,1,129209.73,0
6072,1,126028.6,0
6073,0,143847.55,0
6074,0,185127.05,1
6075,0,130054.86,0
6076,0,131070.04,0
6077,1,91577.32,0
6078,0,133828.88,0
6079,0,89639.84,0
6080,0,111745.2,0
6081,0,96448.84,0
6082,0,155466.95,0
6083,0,117706.69,0
6084,0,92683.35,0
6085,0,72603.19,0
6086,0,89777.88,0
6087,0,158261.66,0
6088,0,117965.95,0
6089,1,141402.0,0
6090,1,91837.05,0
6091,0,163307.66,0
6092,1,126887.06,0
6093,1,164104.5,0
6094,0,149255.98,0
6095,0,172750.16,0
6096,0,95069.84,0
6097,0,134270.12,0
6098,0,98630.7,0
6099,0,127965.54,0
6100,0,118188.24,0
6101,0,154644.19,0
6102,0,145088.72,0
6103,0,124392.24,0
6104,0,121092.35,0
6105,0,106714.18,0
6106,0,123110.97,0
6107,1,132499.05,0
6108,1,109600.2,0
6109,1,96943.57,0
6110,1,221570.78,1
6111,1,133570.58,0
6112,0,135254.17,0
6113,1,152814.25,0
6114,0,61123.945,0
6115,0,179009.52,1
6116,1,156112.8,0
6117,0,81762.39,0
6118,0,135237.23,0
6119,1,147801.16,0
6120,1,40658.62,0
6121,1,114887.88,0
6122,0,194241.9,1
6123,1,156020.31,0
6124,0,140663.27,0
6125,1,110976.74,0
6126,1,142272.58,0
6127,1,222022.05,1
6128,1,113146.93,0
6129,0,93373.71,0
6130,1,153657.33,0
6131,1,110509.89,0
6132,1,112637.24,0
6133,1,152325.88,0
6134,0,115736.01,0
6135,0,164586.97,0
6136,0,94909.0,0
6137,1,128683.09,0
6138,1,73554.53,0
6139,0,154925.84,0
6140,1,143987.23,0
6141,1,130383.92,0
6142,0,128982.11,0
6143,1,131396.48,0
6144,1,172381.31,0
6145,1,134158.06,0
6146,1,121967.95,0
6147,1,139096.19,0
6148,0,174770.52,0
6149,1,112581.29,0
6150,0,108863.3,0
6151,1,138487.4,0
6152,1,138625.9,0
6153,1,126130.34,0
6154,1,114561.09,0
6155,0,139520.88,0
6156,0,134886.81,0
6157,0,144515.45,0
6158,1,123875.61,0
6159,1,81944.37,0
6160,0,158307.52,0
6161,0,102554.71,0
6162,0,95623.72,0
6163,0,108165.69,0
6164,1,113802.19,0
6165,1,127429.21,0
6166,0,177965.22,1
6167,0,175464.1,0
6168,0,180077.36,1
6169,0,146633.42,0
6170,0,109896.03,0
6171,1,116809.06,0
6172,1,155780.62,0
6173,1,150817.88,0
6174,0,178213.28,1
6175,0,117956.93,0
6176,1,30319.07,0
6177,1,158050.67,0
6178,0,174425.45,0
6179,0,90706.89,0
6180,0,59020.17,0
6181,1,114393.97,0
6182,0,114067.33,0
6183,0,167375.55,0
6184,0,112225.28,0
6185,0,167603.28,0
6186,0,102781.41,0
6187,1,99527.11,0
6188,0,73285.875,0
6189,1,138484.95,0
6190,1,195367.12,1
6191,0,135171.17,0
6192,1,76863.94,0
6193,0,170642.66,0
6194,1,115706.07,0
6195,1,121446.72,0
6196,1,139097.4,0
6197,0,108767.2,0
6198,1,94880.27,0
6199,1,176991.08,0
6200,1,92756.04,0
6201,0,154208.14,0
6202,1,159141.77,0
6203,0,103634.0,0
6204,1,117015.11,0
6205,0,95200.37,0
6206,0,132052.73,0
6207,1,148767.95,0
6208,0,106827.0,0
6209,1,156472.98,0
6210,0,99812.43,0
6211,1,136241.8,0
6212,1,117112.57,0
6213,1,113354.01,0
6214,0,101261.23,0
6215,1,176225.02,0
6216,0,92558.27,0
6217,0,146662.78,0
6218,1,93425.05,0
6219,1,224472.55,1
6220,1,80104.375,0
6221,0,98633.47,0
6222,1,102486.67,0
6223,0,157382.55,0
6224,1,151257.52,0
6225,0,176480.92,0
6226,0,111935.89,0
6227,0,108824.8,0
6228,1,190991.0,1
6229,1,116313.06,0
6230,1,180196.52,1
6231,0,123200.9,0
6232,0,146243.02,0
6233,0,105529.55,0
6234,0,126266.19,0
6235,0,157348.89,0
6236,1,159334.39,0
6237,0,170406.44,0
6238,0,138585.56,0
6239,0,165118.17,0
6240,1,90546.94,0
6241,1,129279.05,0
6242,1,170779.12,0
6243,0,89533.38,0
6244,1,112912.94,0
6245,1,142464.34,0
6246,0,126255.44,0
6247,1,151492.05,0
6248,0,103359.64,0
6249,1,78912.78,0
6250,0,148905.94,0
6251,0,63873.266,0
6252,1,141955.34,0
6253,0,57948.34,0
6254,0,87287.35,0
6255,0,119491.39,0
6256,0,104249.73,0
6257,0,124544.85,0
6258,0,130646.79,0
6259,0,86027.27,0
6260,0,96773.83,0
6261,0,194216.14,1
6262,1,63626.46,0
6263,0,156129.28,0
6264,1,134835.88,0
6265,1,79822.3,0
6266,1,108389.49,0
6267,1,113141.23,0
6268,0,113386.18,0
6269,0,122814.45,0
6270,1,197592.66,1
6271,0,189217.52,1
6272,1,127692.64,0
6273,1,151247.34,0
6274,0,97194.14,0
6275,0,140039.95,0
6276,1,73332.65,0
6277,1,117394.87,0
6278,1,171099.02,0
6279,1,102107.75,0
6280,0,144668.05,0
6281,1,194214.77,1
6282,1,151406.97,0
6283,1,50282.914,0
6284,0,79961.9,0
6285,1,146832.11,0
6286,0,162185.72,0
6287,1,159735.08,0
6288,0,64936.445,0
6289,1,168611.08,0
6290,0,151241.95,0
6291,0,102966.33,0
6292,0,130731.03,0
6293,0,154615.84,0
6294,1,99917.54,0
6295,0,136900.31,0
6296,0,173020.22,0
6297,0,102047.87,0
6298,1,117664.1,0
6299,0,155739.11,0
6300,0,110646.02,0
6301,1,132323.8,0
6302,1,77526.47,0
6303,1,180448.88,1
6304,1,135109.61,0
6305,1,159202.16,0
6306,1,206611.62,1
6307,0,57030.445,0
6308,0,187759.28,1
6309,1,129009.31,0
6310,0,95640.89,0
6311,0,113946.44,0
6312,0,104838.87,0
6313,0,122455.39,0
6314,1,193798.62,1
6315,0,142461.9,0
6316,0,120024.33,0
6317,1,64718.65,0
6318,1,93258.66,0
6319,0,110553.63,0
6320,0,170873.66,0
6321,0,162023.12,0
6322,0,125107.2,0
6323,1,104649.76,0
6324,0,143250.28,0
6325,1,122378.36,0
6326,0,131940.48,0
6327,0,95338.05,0
6328,0,142688.56,0
6329,0,158368.64,0
6330,0,141155.36,0
6331,1,133319.47,0
6332,1,143667.92,0
6333,0,81258.39,0
6334,1,125554.22,0
6335,1,56187.52,0
6336,0,127291.04,0
6337,0,111708.86,0
6338,0,77208.61,0
6339,0,149809.36,0
6340,0,105646.06,0
6341,0,104579.49,0
6342,0,130205.58,0
6343,0,110730.24,0
6344,0,172632.98,0
6345,1,182595.88,1
6346,0,166097.9,0
6347,1,134690.4,0
6348,1,128452.47,0
6349,0,76236.73,0
6350,1,160981.73,0
6351,0,169934.45,0
6352,0,101203.26,0
6353,0,104831.69,0
6354,0,148295.9,0
6355,1,85099.81,0
6356,0,118000.24,0
6357,1,122654.45,0
6358,1,144977.66,0
6359,1,132411.73,0
6360,1,86844.72,0
6361,1,98016.32,0
6362,1,146850.62,0
6363,0,161263.39,0
6364,0,120781.36,0
6365,0,117845.25,0
6366,0,70734.13,0
6367,1,115341.96,0
6368,1,90903.21,0
6369,0,93720.92,0
6370,0,170278.95,0
6371,0,149530.34,0
6372,0,96281.54,0
6373,0,84664.73,0
6374,1,106822.23,0
6375,1,99444.65,0
6376,1,179450.64,1
6377,0,136203.89,0
6378,1,150229.7,0
6379,1,113086.01,0
6380,1,129236.4,0
6381,0,121821.96,0
6382,0,141893.1,0
6383,0,93295.52,0
6384,0,124257.39,0
6385,1,85819.92,0
6386,0,136644.5,0
6387,0,165853.14,0
6388,0,83405.13,0
6389,0,117784.67,0
6390,0,165331.11,0
6391,0,136994.06,0
6392,0,134132.12,0
6393,1,51631.38,0
6394,0,109440.11,0
6395,0,113976.62,0
6396,1,78232.414,0
6397,1,131418.02,0
6398,1,104363.15,0
6399,0,148594.4,0
6400,0,155513.52,0
6401,1,139232.86,0
6402,0,185885.31,1
6403,0,117160.33,0
6404,0,131617.42,0
6405,0,85081.79,0
6406,1,65724.87,0
6407,0,112260.54,0
6408,1,129121.93,0
6409,0,121670.25,0
6410,0,153159.27,0
6411,0,118981.87,0
6412,0,199720.28,1
6413,0,161247.75,0
6414,0,93623.8,0
6415,1,51904.914,0
6416,1,100002.13,0
6417,0,103352.38,0
6418,0,121787.44,0
6419,0,162858.75,0
6420,0,158921.73,0
6421,0,85689.59,0
6422,1,113471.59,0
6423,1,141600.55,0
6424,1,97592.82,0
6425,1,198245.66,1
6426,0,130189.82,0
6427,1,91145.03,0
6428,1,179164.66,1
6429,1,132973.17,0
6430,0,121799.72,0
6431,0,129037.78,0
6432,1,194903.72,1
6433,1,154152.06,0
6434,0,171373.6,0
6435,0,144576.86,0
6436,0,145152.81,0
6437,0,177164.1,0
6438,0,100756.95,0
6439,1,111724.23,0
6440,0,112642.42,0
6441,0,95803.45,0
6442,0,81593.33,0
6443,0,99585.22,0
6444,0,115535.86,0
6445,0,80140.98,0
6446,0,118264.26,0
6447,1,157803.05,0
6448,1,130961.96,0
6449,1,124173.07,0
6450,0,87816.96,0
6451,0,119129.68,0
6452,1,99107.95,0
6453,1,131886.61,0
6454,0,100744.12,0
6455,0,178024.05,1
6456,1,127690.36,0
6457,0,83428.38,0
6458,1,99939.19,0
6459,1,199546.69,1
6460,1,42775.535,0
6461,1,88774.07,0
6462,1,109119.64,0
6463,0,132372.8,0
6464,1,99636.42,0
6465,0,190186.9,1
6466,0,69616.83,0
6467,0,122056.3,0
6468,0,168210.42,0
6469,1,196037.88,1
6470,1,122249.39,0
6471,0,161078.14,0
6472,1,152001.12,0
6473,0,108304.9,0
6474,1,96319.69,0
6475,0,107455.9,0
6476,1,205055.55,1
6477,0,128350.09,0
6478,1,175401.55,0
6479,0,139512.69,0
6480,1,148670.16,0
6481,0,122532.75,0
6482,0,180384.77,1
6483,0,161488.95,0
6484,1,83439.7,0
6485,1,171924.27,0
6486,1,101888.97,0
6487,1,100758.32,0
6488,1,158139.48,0
6489,1,110221.95,0
6490,0,100432.08,0
6491,0,187452.66,1
6492,1,65085.26,0
6493,0,173142.44,0
6494,0,96742.6,0
6495,0,168371.05,0
6496,0,160122.95,0
6497,1,192632.05,1
6498,0,92814.67,0
6499,0,180701.02,1
6500,1,141951.05,0
6501,1,116440.5,0
6502,0,168972.77,0
6503,0,112588.87,0
6504,0,102465.16,0
6505,0,170391.58,0
6506,0,141323.45,0
6507,1,116296.14,0
6508,1,146957.56,0
6509,1,189754.58,1
6510,1,138518.53,0
6511,0,97862.97,0
6512,0,106206.21,0
6513,0,103522.59,0
6514,1,125962.52,0
6515,0,118968.58,0
6516,0,129583.5,0
6517,0,137518.06,0
6518,0,175878.44,0
6519,0,139128.58,0
6520,0,73333.7,0
6521,1,104579.9,0
6522,1,136798.19,0
6523,0,128790.45,0
6524,1,118935.64,0
6525,0,115664.06,0
6526,1,188498.56,1
6527,1,88607.84,0
6528,0,96958.06,0
6529,1,187080.69,1
6530,0,130619.99,0
6531,0,182035.42,1
6532,0,161682.38,0
6533,0,105688.39,0
6534,0,148071.19,0
6535,0,40071.836,0
6536,1,95515.3,0
6537,1,106434.17,0
6538,1,118958.77,0
6539,1,59503.844,0
6540,1,89663.51,0
6541,0,148350.03,0
6542,0,116317.6,0
6543,0,90245.65,0
6544,1,125706.46,0
6545,1,149254.06,0
6546,1,104537.9,0
6547,1,127732.34,0
6548,0,111869.48,0
6549,1,125972.66,0
6550,0,130342.04,0
6551,1,127072.21,0
6552,0,174024.84,0
6553,1,162472.11,0
6554,1,122387.92,0
6555,0,109919.7,0
6556,0,120695.91,0
6557,0,80423.28,0
6558,1,79416.65,0
6559,0,104584.56,0
6560,0,103730.19,0
6561,0,73524.69,0
6562,1,86836.1,0
6563,0,122545.25,0
6564,0,124325.38,0
6565,1,118934.61,0
6566,1,103320.36,0
6567,1,125023.27,0
6568,1,93969.81,0
6569,1,127967.5,0
6570,1,141914.53,0
6571,0,144285.84,0
6572,1,141703.05,0
6573,0,148249.31,0
6574,1,107435.2,0
6575,1,112729.65,0
6576,1,120862.85,0
6577,1,189262.0,1
6578,1,169147.8,0
6579,1,135962.02,0
6580,1,103905.88,0
6581,1,78406.85,0
6582,1,72478.68,0
6583,1,138667.86,0
6584,0,99677.42,0
6585,1,128556.5,0
6586,0,63927.4,0
6587,0,132244.69,0
6588,0,189045.38,1
6589,0,111543.9,0
6590,0,115846.63,0
6591,0,113707.15,0
6592,0,110325.07,0
6593,1,79791.52,0
6594,0,125335.62,0
6595,1,79343.54,0
6596,1,90677.65,0
6597,0,136593.02,0
6598,1,159006.19,0
6599,1,118556.67,0
6600,1,162453.3,0
6601,1,131839.44,0
6602,1,154949.06,0
6603,1,93175.91,0
6604,0,98343.59,0
6605,0,120434.84,0
6606,1,110445.48,0
6607,0,188109.84,1
6608,0,145886.69,0
6609,1,168116.48,0
6610,0,117273.52,0
6611,0,118487.38,0
6612,1,124154.68,0
6613,0,160540.14,0
6614,1,140090.1,0
6615,1,62146.92,0
6616,1,117947.66,0
6617,0,146768.47,0
6618,0,102582.53,0
6619,1,189726.95,1
6620,1,210028.77,1
6621,1,70358.15,0
6622,1,170566.56,0
6623,1,58410.195,0
6624,1,151737.98,0
6625,1,112325.28,0
6626,1,148033.1,0
6627,1,147355.28,0
6628,1,75731.37,0
6629,1,97716.07,0
6630,1,92172.9,0
6631,0,70508.03,0
6632,0,141137.25,0
6633,0,179340.2,1
6634,1,118853.89,0
6635,1,108062.59,0
6636,0,72410.305,0
6637,0,175227.28,0
6638,1,185859.0,1
6639,1,49306.15,0
6640,1,95556.55,0
6641,0,115495.59,0
6642,0,142927.05,0
6643,0,96902.12,0
6644,1,150361.48,0
6645,0,93457.72,0
6646,0,136949.73,0
6647,1,131395.4,0
6648,1,87335.62,0
6649,0,111948.81,0
6650,0,113609.74,0
6651,0,153706.16,0
6652,0,138341.02,0
6653,0,162950.55,0
6654,0,119406.32,0
6655,1,153718.3,0
6656,1,156232.97,0
6657,0,163182.2,0
6658,1,59667.55,0
6659,0,179610.88,1
6660,1,57708.67,0
6661,1,138661.86,0
6662,0,69912.53,0
6663,0,131710.12,0
6664,0,121126.93,0
6665,0,105370.19,0
6666,0,159849.98,0
6667,1,90628.83,0
6668,0,87889.64,0
6669,1,167885.98,0
6670,1,106925.22,0
6671,1,75330.38,0
6672,0,111565.25,0
6673,1,132382.06,0
6674,1,139013.95,0
6675,1,175633.0,0
6676,1,178117.08,1
6677,0,123599.48,0
6678,0,150734.45,0
6679,0,67215.02,0
6680,1,102682.18,0
6681,0,162633.17,0
6682,1,112315.84,0
6683,1,133429.69,0
6684,1,160748.52,0
6685,1,92866.27,0
6686,0,126193.35,0
6687,0,150823.58,0
6688,1,140288.6,0
6689,1,124480.99,0
6690,0,110080.12,0
6691,0,159438.06,0
6692,0,107944.34,0
6693,0,111596.71,0
6694,0,141623.03,0
6695,1,135452.45,0
6696,1,126503.43,0
6697,1,98885.91,0
6698,0,129963.18,0
6699,1,131531.23,0
6700,0,142576.98,0
6701,0,81786.62,0
6702,0,99935.57,0
6703,0,121831.15,0
6704,1,124366.08,0
6705,0,133130.27,0
6706,1,172154.0,0
6707,0,76444.64,0
6708,0,91388.47,0
6709,0,82961.58,0
6710,1,111645.89,0
6711,1,98755.31,0
6712,0,126389.22,0
6713,1,141406.44,0
6714,1,92650.79,0
6715,1,104096.15,0
6716,0,77821.76,0
6717,1,155556.84,0
6718,0,199366.34,1
6719,0,134188.72,0
6720,0,103169.88,0
6721,0,164252.84,0
6722,0,110785.97,0
6723,0,142181.22,0
6724,1,183094.7,1
6725,0,138620.58,0
6726,1,83341.836,0
6727,0,149789.84,0
6728,0,120787.76,0
6729,1,105227.46,0
6730,0,109132.11,0
6731,0,86867.54,0
6732,1,116188.13,0
6733,1,138309.05,0
6734,1,78397.41,0
6735,1,105426.27,0
6736,0,149483.56,0
6737,1,124553.34,0
6738,0,124357.63,0
6739,1,90575.29,0
6740,0,187509.92,1
6741,0,109367.56,0
6742,0,136232.81,0
6743,1,106220.88,0
6744,1,97016.78,0
6745,1,103730.17,0
6746,0,164018.73,0
6747,1,73495.7,0
6748,1,133612.6,0
6749,1,65954.766,0
6750,0,122419.62,0
6751,1,124067.69,0
6752,0,198472.98,1
6753,1,124239.44,0
6754,0,127416.97,0
6755,1,175328.05,0
6756,1,73251.88,0
6757,1,86834.41,0
6758,1,120333.6,0
6759,1,202420.69,1
6760,1,115103.94,0
6761,1,140426.06,0
6762,1,139831.42,0
6763,1,92018.79,0
6764,0,135298.4,0
6765,1,101352.72,0
6766,0,94279.51,0
6767,1,146052.06,0
6768,0,85143.95,0
6769,0,108277.49,0
6770,0,115017.29,0
6771,1,98243.48,0
6772,1,163756.27,0
6773,1,169818.0,0
6774,0,142746.75,0
6775,0,137570.6,0
6776,0,110940.08,0
6777,0,95680.61,0
6778,0,81177.83,0
6779,0,89518.82,0
6780,0,90870.73,0
6781,1,128282.9,0
6782,0,118061.37,0
6783,0,99203.21,0
6784,0,98293.17,0
6785,1,75170.3,0
6786,0,74902.055,0
6787,1,85251.71,0
6788,1,98115.77,0
6789,1,91802.21,0
6790,1,103269.59,0
6791,0,168910.92,0
6792,0,157304.48,0
6793,1,158467.88,0
6794,1,151463.31,0
6795,1,152429.77,0
6796,1,141340.6,0
6797,0,121120.15,0
6798,0,102239.24,0
6799,0,165153.5,0
6800,1,108529.4,0
6801,0,140420.31,0
6802,1,89181.33,0
6803,1,133223.45,0
6804,1,138420.8,0
6805,0,69788.4,0
6806,1,132125.45,0
6807,0,151851.81,0
6808,1,137937.3,0
6809,1,87886.03,0
6810,1,123987.86,0
6811,1,134476.4,0
6812,0,100627.65,0
6813,0,65669.19,0
6814,0,132660.75,0
6815,1,147674.7,0
6816,0,146178.55,0
6817,0,142756.2,0
6818,0,108828.08,0
6819,0,149218.66,0
6820,0,168103.84,0
6821,0,89068.44,0
6822,1,123014.18,0
6823,0,132457.22,0
6824,1,90177.33,0
6825,1,162211.69,0
6826,0,143640.06,0
6827,0,53850.535,0
6828,0,101856.28,0
6829,1,134405.69,0
6830,0,133518.61,0
6831,0,121402.4,0
6832,1,88006.69,0
6833,0,152376.0,0
6834,1,85899.93,0
6835,0,120582.47,0
6836,0,120007.74,0
6837,1,68189.38,0
6838,0,159679.4,0
6839,0,107125.09,0
6840,0,145021.25,0
6841,0,134873.0,0
6842,1,110336.42,0
6843,1,111857.93,0
6844,1,188619.73,1
6845,1,98511.2,0
6846,1,53129.535,0
6847,1,139351.16,0
6848,1,91657.98,0
6849,0,157947.62,0
6850,0,131465.89,0
6851,0,110473.13,0
6852,0,104309.07,0
6853,0,136057.03,0
6854,1,67885.58,0
6855,1,116670.44,0
6856,1,146378.95,0
6857,1,106370.9,0
6858,1,143314.12,0
6859,0,154199.9,0
6860,0,144772.86,0
6861,1,89149.59,0
6862,0,154304.7,0
6863,1,137856.97,0
6864,1,114259.03,0
6865,1,101456.98,0
6866,0,165162.95,0
6867,1,95410.65,0
6868,1,99782.75,0
6869,1,155267.55,0
6870,1,50471.74,0
6871,0,172960.62,0
6872,0,117337.21,0
6873,1,82389.8,0
6874,1,136717.44,0
6875,1,132203.6,0
6876,1,94136.95,0
6877,1,141202.1,0
6878,1,151230.94,0
6879,1,90175.06,0
6880,1,76852.31,0
6881,0,163788.61,0
6882,0,134229.9,0
6883,1,94930.97,0
6884,1,72299.945,0
6885,0,94779.48,0
6886,1,111397.28,0
6887,1,138499.62,0
6888,1,109615.68,0
6889,0,108760.68,0
6890,1,136618.27,0
6891,1,112207.34,0
6892,1,168359.56,0
6893,1,67264.03,0
6894,1,102988.27,0
6895,1,119170.69,0
6896,1,150060.19,0
6897,1,75727.75,0
6898,0,69151.43,0
6899,1,130533.47,0
6900,1,140792.98,0
6901,0,130290.79,0
6902,0,121794.56,0
6903,0,146237.08,0
6904,1,108569.07,0
6905,0,68039.65,0
6906,0,158523.31,0
6907,1,102092.47,0
6908,0,147736.0,0
6909,1,103420.2,0
6910,0,113822.7,0
6911,0,70855.74,0
6912,0,167652.64,0
6913,0,124030.09,0
6914,0,67198.87,0
6915,1,111741.48,0
6916,0,63929.453,0
6917,0,114353.5,0
6918,1,74582.56,0
6919,1,80184.12,0
6920,1,87206.43,0
6921,1,86487.26,0
6922,0,120482.35,0
6923,1,110966.75,0
6924,0,85474.96,0
6925,1,118361.19,0
6926,1,160101.2,0
6927,1,140205.73,0
6928,0,175548.27,0
6929,1,97898.18,0
6930,0,184573.81,1
6931,1,134777.56,0
6932,0,133159.12,0
6933,0,116708.73,0
6934,1,172644.4,0
6935,0,142630.34,0
6936,1,186273.1,1
6937,0,167877.92,0
6938,0,95183.1,0
6939,0,144822.86,0
6940,0,108114.92,0
6941,1,164347.97,0
6942,1,114280.06,0
6943,0,78072.63,0
6944,0,100353.55,0
6945,1,121226.54,0
6946,0,122103.2,0
6947,0,135576.48,0
6948,1,108490.12,0
6949,0,118134.85,0
6950,0,185397.12,1
6951,1,85491.42,0
6952,1,182822.05,1
6953,1,134333.83,0
6954,1,134882.45,0
6955,0,148022.66,0
6956,0,86789.95,0
6957,0,172343.69,0
6958,1,143580.8,0
6959,0,57633.047,0
6960,1,116965.14,0
6961,1,99266.2,0
6962,0,122076.23,0
6963,1,119042.24,0
6964,0,117055.4,0
6965,0,121925.27,0
6966,0,128018.4,0
6967,0,155111.55,0
6968,1,142723.69,0
6969,1,140320.97,0
6970,0,64737.53,0
6971,1,130315.8,0
6972,0,84263.85,0
6973,1,134310.55,0
6974,0,127142.9,0
6975,1,83765.59,0
6976,1,54940.453,0
6977,1,84622.6,0
6978,1,107765.3,0
6979,1,134315.7,0
6980,0,135689.6,0
6981,0,96233.3,0
6982,1,68537.55,0
6983,0,89492.57,0
6984,0,135146.62,0
6985,0,78131.93,0
6986,1,97383.42,0
6987,0,84636.18,0
6988,1,134806.05,0
6989,1,89634.19,0
6990,0,71271.95,0
6991,1,152932.19,0
6992,1,161025.14,0
6993,0,107760.98,0
6994,0,119503.6,0
6995,1,110724.13,0
6996,1,117055.07,0
6997,1,169752.66,0
6998,1,103598.93,0
6999,0,137253.45,0
7000,0,128472.6,0
7001,1,182059.58,1
7002,0,55382.164,0
7003,1,120836.67,0
7004,0,117021.15,0
7005,0,156463.56,0
7006,0,176582.88,0
7007,0,156401.19,0
7008,1,108593.01,0
7009,1,141097.69,0
7010,0,130516.6,0
7011,0,100011.74,0
7012,1,130362.89,0
7013,0,120228.03,0
7014,0,178153.0,1
7015,1,103194.98,0
7016,0,114376.17,0
7017,1,134297.7,0
7018,1,99716.66,0
7019,1,109767.51,0
7020,1,112216.92,0
7021,1,180851.6,1
7022,1,91268.78,0
7023,1,107562.48,0
7024,1,103836.33,0
7025,1,87939.22,0
7026,1,48233.7,0
7027,0,143304.84,0
7028,1,158808.48,0
7029,1,46045.3,0
7030,1,148513.7,0
7031,1,153238.69,0
7032,0,161796.48,0
7033,1,135006.05,0
7034,0,124928.23,0
7035,1,140929.45,0
7036,0,183378.02,1
7037,1,135461.28,0
7038,0,139921.94,0
7039,0,163798.56,0
7040,0,160043.72,0
7041,0,110580.46,0
7042,0,142362.38,0
7043,1,186027.64,1
7044,0,97339.57,0
7045,1,125486.03,0
7046,0,189748.81,1
7047,1,126784.74,0
7048,1,90013.15,0
7049,0,126901.23,0
7050,1,50814.13,0
7051,0,165144.6,0
7052,0,120195.55,0
7053,1,117295.48,0
7054,0,131362.48,0
7055,0,166906.12,0
7056,1,108179.91,0
7057,0,134511.95,0
7058,0,151373.94,0
7059,0,212043.14,1
7060,0,122039.25,0
7061,1,176640.86,0
7062,0,104361.51,0
7063,1,70555.92,0
7064,1,85771.68,0
7065,0,71122.55,0
